0,1,2,3,4,5,6,7,8,9
1.175990099009901e-05,4.8693344334433446e-05,4.313778877887789e-05,3.7582233223322335e-05,3.202667766776678e-05,2.6471122112211223e-05,2.0915566556655667e-05,1.536001100110011e-05,9.804455445544556e-06,4.248899889988999e-06
1.1883663366336633e-05,4.8679592959295935e-05,4.312403740374037e-05,3.756848184818482e-05,3.201292629262926e-05,2.645737073707371e-05,2.0901815181518152e-05,1.5346259625962597e-05,9.790704070407042e-06,4.235148514851486e-06
1.2007425742574257e-05,4.8665841584158416e-05,4.311028602860287e-05,3.7554730473047305e-05,3.1999174917491756e-05,2.6443619361936197e-05,2.088806380638064e-05,1.5332508250825085e-05,9.776952695269527e-06,4.2213971397139715e-06
1.2131188118811882e-05,4.8652090209020905e-05,4.309653465346535e-05,3.754097909790979e-05,3.198542354235424e-05,2.6429867986798678e-05,2.0874312431243126e-05,1.531875687568757e-05,9.763201320132014e-06,4.207645764576458e-06
1.2254950495049506e-05,4.863833883388339e-05,4.308278327832784e-05,3.752722772277228e-05,3.197167216721672e-05,2.6416116611661166e-05,2.0860561056105614e-05,1.5305005500550058e-05,9.7494499449945e-06,4.193894389438944e-06
1.237871287128713e-05,4.862458745874588e-05,4.306903190319032e-05,3.751347634763476e-05,3.195792079207921e-05,2.640236523652365e-05,2.08468096809681e-05,1.529125412541254e-05,9.735698569856987e-06,4.180143014301431e-06
1.2502475247524753e-05,4.861083608360836e-05,4.305528052805281e-05,3.749972497249725e-05,3.1944169416941696e-05,2.638861386138614e-05,2.0833058305830584e-05,1.5277502750275028e-05,9.721947194719472e-06,4.1663916391639164e-06
1.2626237623762376e-05,4.8597084708470845e-05,4.3041529152915296e-05,3.748597359735973e-05,3.1930418041804184e-05,2.6374862486248625e-05,2.081930693069307e-05,1.5263751375137513e-05,9.708195819581959e-06,4.152640264026403e-06
1.2750000000000002e-05,4.858333333333333e-05,4.302777777777778e-05,3.747222222222223e-05,3.1916666666666665e-05,2.6361111111111113e-05,2.0805555555555557e-05,1.525e-05,9.694444444444446e-06,4.13888888888889e-06
1.2873762376237625e-05,4.856958195819582e-05,4.3014026402640265e-05,3.745847084708471e-05,3.1902915291529154e-05,2.6347359735973598e-05,2.0791804180418042e-05,1.5236248624862486e-05,9.680693069306932e-06,4.1251375137513755e-06
1.2997524752475249e-05,4.855583058305831e-05,4.3000275027502754e-05,3.74447194719472e-05,3.188916391639164e-05,2.6333608360836086e-05,2.077805280528053e-05,1.5222497249724973e-05,9.666941694169417e-06,4.111386138613862e-06
1.3121287128712872e-05,4.854207920792079e-05,4.298652365236524e-05,3.743096809680968e-05,3.187541254125413e-05,2.631985698569857e-05,2.0764301430143015e-05,1.520874587458746e-05,9.653190319031904e-06,4.097634763476348e-06
1.3245049504950496e-05,4.852832783278328e-05,4.2972772277227724e-05,3.7417216721672175e-05,3.186166116611661e-05,2.6306105610561056e-05,2.07505500550055e-05,1.5194994499449946e-05,9.63943894389439e-06,4.083883388338834e-06
1.3368811881188121e-05,4.851457645764577e-05,4.295902090209021e-05,3.7403465346534656e-05,3.1847909790979094e-05,2.6292354235423545e-05,2.073679867986799e-05,1.5181243124312433e-05,9.625687568756875e-06,4.07013201320132e-06
1.3492574257425744e-05,4.8500825082508256e-05,4.29452695269527e-05,3.738971397139714e-05,3.183415841584159e-05,2.627860286028603e-05,2.0723047304730474e-05,1.5167491749174916e-05,9.611936193619362e-06,4.056380638063806e-06
