0,1,2,3,4,5,6,7,8,9
4.505940594059407e-06,1.9499339933993403e-05,1.7277117711771178e-05,1.5054895489548955e-05,1.2832673267326733e-05,1.061045104510451e-05,8.38822882288229e-06,6.166006600660066e-06,3.943784378437844e-06,1.7215621562156219e-06
4.5554455445544556e-06,1.9493839383938395e-05,1.7271617161716173e-05,1.5049394939493951e-05,1.2827172717271728e-05,1.0604950495049506e-05,8.382728272827283e-06,6.1605060506050605e-06,3.938283828382839e-06,1.7160616061606161e-06
4.604950495049505e-06,1.948833883388339e-05,1.7266116611661168e-05,1.5043894389438944e-05,1.2821672167216723e-05,1.05994499449945e-05,8.377227722772278e-06,6.155005500550055e-06,3.932783278327833e-06,1.7105610561056108e-06
4.654455445544555e-06,1.9482838283828384e-05,1.7260616061606162e-05,1.503839383938394e-05,1.2816171617161717e-05,1.0593949394939496e-05,8.371727172717272e-06,6.14950495049505e-06,3.927282728272827e-06,1.705060506050605e-06
4.703960396039604e-06,1.947733773377338e-05,1.7255115511551157e-05,1.5032893289328934e-05,1.2810671067106712e-05,1.0588448844884489e-05,8.366226622662267e-06,6.1440044004400445e-06,3.921782178217822e-06,1.6995599559955997e-06
4.753465346534654e-06,1.9471837183718373e-05,1.724961496149615e-05,1.502739273927393e-05,1.2805170517051707e-05,1.0582948294829485e-05,8.360726072607262e-06,6.138503850385039e-06,3.916281628162817e-06,1.6940594059405943e-06
4.8029702970297035e-06,1.9466336633663368e-05,1.7244114411441146e-05,1.5021892189218923e-05,1.2799669966996701e-05,1.0577447744774478e-05,8.355225522552256e-06,6.133003300330034e-06,3.910781078107811e-06,1.6885588558855886e-06
4.852475247524752e-06,1.9460836083608363e-05,1.723861386138614e-05,1.501639163916392e-05,1.2794169416941696e-05,1.0571947194719473e-05,8.349724972497251e-06,6.1275027502750284e-06,3.905280528052806e-06,1.6830583058305832e-06
4.901980198019802e-06,1.9455335533553357e-05,1.7233113311331136e-05,1.5010891089108912e-05,1.2788668866886689e-05,1.0566446644664467e-05,8.344224422442246e-06,6.122002200220023e-06,3.8997799779978e-06,1.6775577557755777e-06
4.951485148514852e-06,1.9449834983498352e-05,1.722761276127613e-05,1.5005390539053905e-05,1.2783168316831685e-05,1.0560946094609462e-05,8.33872387238724e-06,6.116501650165017e-06,3.894279427942794e-06,1.6720572057205723e-06
5.000990099009902e-06,1.9444334433443347e-05,1.722211221122112e-05,1.4999889988998902e-05,1.2777667766776678e-05,1.0555445544554457e-05,8.333223322332233e-06,6.111001100110011e-06,3.888778877887789e-06,1.6665566556655666e-06
5.0504950495049505e-06,1.9438833883388338e-05,1.721661166116612e-05,1.4994389438943895e-05,1.2772167216721673e-05,1.054994499449945e-05,8.327722772277228e-06,6.105500550055005e-06,3.883278327832784e-06,1.6610561056105612e-06
5.1e-06,1.9433333333333336e-05,1.721111111111111e-05,1.4988888888888891e-05,1.2766666666666668e-05,1.0544444444444446e-05,8.322222222222223e-06,6.1e-06,3.877777777777778e-06,1.6555555555555559e-06
5.14950495049505e-06,1.9427832783278327e-05,1.720561056105611e-05,1.4983388338833884e-05,1.2761166116611662e-05,1.0538943894389439e-05,8.316721672167217e-06,6.094499449944995e-06,3.872277227722773e-06,1.6500550055005501e-06
5.1990099009901e-06,1.9422332233223325e-05,1.72001100110011e-05,1.497788778877888e-05,1.2755665566556657e-05,1.0533443344334435e-05,8.311221122112212e-06,6.088998899889989e-06,3.866776677667768e-06,1.6445544554455448e-06
5.2485148514851496e-06,1.9416831683168316e-05,1.7194609460946098e-05,1.4972387238723873e-05,1.2750165016501652e-05,1.0527942794279428e-05,8.305720572057207e-06,6.083498349834984e-06,3.8612761276127615e-06,1.639053905390539e-06
5.2980198019801985e-06,1.9411331133113315e-05,1.718910891089109e-05,1.496688668866887e-05,1.2744664466446646e-05,1.0522442244224423e-05,8.300220022002201e-06,6.077997799779979e-06,3.855775577557756e-06,1.6335533553355337e-06
5.347524752475248e-06,1.9405830583058306e-05,1.7183608360836088e-05,1.4961386138613862e-05,1.2739163916391639e-05,1.0516941694169417e-05,8.294719471947196e-06,6.072497249724973e-06,3.850275027502751e-06,1.6280528052805281e-06
5.397029702970298e-06,1.9400330033003304e-05,1.717810781078108e-05,1.4955885588558855e-05,1.2733663366336635e-05,1.0511441144114412e-05,8.28921892189219e-06,6.066996699669967e-06,3.8447744774477455e-06,1.6225522552255226e-06
5.446534653465348e-06,1.9394829482948295e-05,1.7172607260726073e-05,1.4950385038503852e-05,1.2728162816281628e-05,1.0505940594059407e-05,8.283718371837183e-06,6.061496149614962e-06,3.83927392739274e-06,1.6170517051705172e-06
5.496039603960397e-06,1.938932893289329e-05,1.7167106710671068e-05,1.4944884488448845e-05,1.2722662266226625e-05,1.0500440044004401e-05,8.278217821782178e-06,6.0559955995599565e-06,3.833773377337734e-06,1.6115511551155117e-06
5.545544554455446e-06,1.9383828382838284e-05,1.7161606160616063e-05,1.4939383938393841e-05,1.2717161716171618e-05,1.0494939493949396e-05,8.272717271727173e-06,6.050495049504951e-06,3.828272827282729e-06,1.6060506050605064e-06
5.595049504950496e-06,1.937832783278328e-05,1.7156105610561057e-05,1.4933883388338834e-05,1.2711661166116614e-05,1.048943894389439e-05,8.267216721672167e-06,6.044994499449946e-06,3.822772277227723e-06,1.6005500550055006e-06
5.644554455445544e-06,1.9372827282728274e-05,1.7150605060506052e-05,1.492838283828383e-05,1.2706160616061607e-05,1.0483938393839385e-05,8.261716171617162e-06,6.0394939493949405e-06,3.817271727172718e-06,1.5950495049504952e-06
5.694059405940594e-06,1.936732673267327e-05,1.7145104510451047e-05,1.4922882288228823e-05,1.2700660066006603e-05,1.0478437843784378e-05,8.256215621562157e-06,6.033993399339934e-06,3.8117711771177118e-06,1.5895489548954895e-06
5.743564356435644e-06,1.9361826182618263e-05,1.713960396039604e-05,1.491738173817382e-05,1.2695159515951596e-05,1.0472937293729373e-05,8.250715071507151e-06,6.028492849284929e-06,3.8062706270627064e-06,1.5840484048404841e-06
5.7930693069306934e-06,1.9356325632563258e-05,1.7134103410341036e-05,1.4911881188118813e-05,1.268965896589659e-05,1.0467436743674368e-05,8.245214521452146e-06,6.022992299229924e-06,3.800770077007701e-06,1.5785478547854788e-06
5.842574257425742e-06,1.9350825082508252e-05,1.712860286028603e-05,1.4906380638063806e-05,1.2684158415841586e-05,1.0461936193619362e-05,8.23971397139714e-06,6.017491749174918e-06,3.7952695269526958e-06,1.573047304730473e-06
5.892079207920792e-06,1.9345324532453247e-05,1.7123102310231022e-05,1.4900880088008802e-05,1.2678657865786579e-05,1.0456435643564357e-05,8.234213421342135e-06,6.011991199119912e-06,3.7897689768976904e-06,1.5675467546754677e-06
