0,1,2,3,4,5,6,7,8,9
2.6366201366201364e-05,4.707042207042207e-05,4.1514866514866515e-05,3.595931095931096e-05,3.0403755403755407e-05,2.4848199848199848e-05,1.9292644292644292e-05,1.3737088737088738e-05,8.181533181533182e-06,2.625977625977626e-06
2.673745173745174e-05,4.702917202917203e-05,4.147361647361648e-05,3.591806091806092e-05,3.036250536250536e-05,2.480694980694981e-05,1.9251394251394253e-05,1.3695838695838697e-05,8.140283140283141e-06,2.584727584727585e-06
2.7108702108702112e-05,4.698792198792199e-05,4.143236643236643e-05,3.587681087681088e-05,3.0321255321255322e-05,2.476569976569977e-05,1.921014421014421e-05,1.3654588654588654e-05,8.0990330990331e-06,2.5434775434775435e-06
2.747995247995248e-05,4.694667194667195e-05,4.1391116391116394e-05,3.583556083556084e-05,3.028000528000528e-05,2.4724449724449723e-05,1.916889416889417e-05,1.3613338613338613e-05,8.057783057783057e-06,2.5022275022275024e-06
2.785120285120285e-05,4.690542190542191e-05,4.134986634986635e-05,3.5794310794310795e-05,3.023875523875524e-05,2.4683199683199684e-05,1.9127644127644128e-05,1.3572088572088574e-05,8.016533016533016e-06,2.460977460977461e-06
2.822245322245322e-05,4.686417186417187e-05,4.130861630861631e-05,3.575306075306076e-05,3.01975051975052e-05,2.4641949641949645e-05,1.908639408639409e-05,1.3530838530838533e-05,7.975282975282975e-06,2.41972741972742e-06
2.8593703593703596e-05,4.682292182292182e-05,4.126736626736627e-05,3.571181071181071e-05,3.0156255156255158e-05,2.4600699600699602e-05,1.9045144045144046e-05,1.348958848958849e-05,7.934032934032934e-06,2.378477378477379e-06
2.8964953964953967e-05,4.678167178167178e-05,4.122611622611623e-05,3.5670560670560674e-05,3.0115005115005118e-05,2.455944955944956e-05,1.9003894003894003e-05,1.3448338448338449e-05,7.892782892782893e-06,2.337227337227337e-06
2.9336204336204337e-05,4.674042174042174e-05,4.118486618486619e-05,3.562931062931063e-05,3.007375507375508e-05,2.451819951819952e-05,1.8962643962643964e-05,1.3407088407088408e-05,7.851532851532852e-06,2.295977295977296e-06
2.970745470745471e-05,4.66991716991717e-05,4.114361614361615e-05,3.558806058806059e-05,3.0032505032505033e-05,2.447694947694948e-05,1.8921393921393925e-05,1.3365838365838365e-05,7.810282810282811e-06,2.2547272547272546e-06
3.0078705078705083e-05,4.665792165792166e-05,4.11023661023661e-05,3.554681054681055e-05,2.999125499125499e-05,2.4435699435699434e-05,1.888014388014388e-05,1.3324588324588324e-05,7.769032769032769e-06,2.2134772134772136e-06
3.0449955449955453e-05,4.661667161667162e-05,4.106111606111606e-05,3.550556050556051e-05,2.995000495000495e-05,2.4394449394449395e-05,1.883889383889384e-05,1.3283338283338283e-05,7.72778272778273e-06,2.1722271722271726e-06
3.0821205821205824e-05,4.657542157542158e-05,4.101986601986602e-05,3.546431046431047e-05,2.990875490875491e-05,2.4353199353199356e-05,1.87976437976438e-05,1.3242088242088244e-05,7.686532686532687e-06,2.130977130977131e-06
3.1192456192456195e-05,4.6534171534171536e-05,4.097861597861598e-05,3.5423060423060425e-05,2.986750486750487e-05,2.4311949311949313e-05,1.8756393756393757e-05,1.32008382008382e-05,7.645282645282646e-06,2.08972708972709e-06
3.1563706563706566e-05,4.6492921492921494e-05,4.093736593736594e-05,3.538181038181038e-05,2.982625482625483e-05,2.427069927069927e-05,1.8715143715143714e-05,1.315958815958816e-05,7.6040326040326045e-06,2.0484770484770487e-06
3.193495693495694e-05,4.645167145167145e-05,4.08961158961159e-05,3.534056034056034e-05,2.978500478500479e-05,2.422944922944923e-05,1.8673893673893675e-05,1.311833811833812e-05,7.5627825627825635e-06,2.0072270072270072e-06
3.230620730620731e-05,4.6410421410421415e-05,4.085486585486586e-05,3.52993102993103e-05,2.9743754743754744e-05,2.4188199188199188e-05,1.8632643632643636e-05,1.3077088077088078e-05,7.521532521532522e-06,1.965976965976966e-06
3.267745767745768e-05,4.636917136917137e-05,4.0813615813615816e-05,3.525806025806026e-05,2.97025047025047e-05,2.414694914694915e-05,1.859139359139359e-05,1.3035838035838036e-05,7.48028248028248e-06,1.9247269247269247e-06
3.304870804870805e-05,4.632792132792133e-05,4.0772365772365774e-05,3.521681021681022e-05,2.9661254661254662e-05,2.4105699105699106e-05,1.855014355014355e-05,1.2994587994587995e-05,7.4390324390324396e-06,1.8834768834768837e-06
3.341995841995842e-05,4.6286671286671294e-05,4.073111573111573e-05,3.517556017556018e-05,2.9620004620004623e-05,2.4064449064449067e-05,1.850889350889351e-05,1.2953337953337955e-05,7.397782397782398e-06,1.8422268422268425e-06
3.37912087912088e-05,4.624542124542125e-05,4.068986568986569e-05,3.513431013431013e-05,2.957875457875458e-05,2.4023199023199024e-05,1.8467643467643468e-05,1.2912087912087914e-05,7.3565323565323575e-06,1.8009768009768008e-06
3.416245916245916e-05,4.62041712041712e-05,4.064861564861565e-05,3.509306009306009e-05,2.953750453750454e-05,2.398194898194898e-05,1.8426393426393426e-05,1.2870837870837871e-05,7.315282315282316e-06,1.7597267597267596e-06
